Teil;TA;Bezeichnung1;Bezeichnung2;Bezeichnung3;Bezeichnung4;RMNr;Aktivität;rMenge;Sollte;Istte;ZEte;IstteSek;Solltr;Isttr;ZEtr;Zustand;Isttesn;IstteSollte;IsttrSolltr
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;49997;Endmontage + Endprüf;50;5.000,00;10.096,00;Sek;10096;10;10;Min;nein;201,9;202%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;50336;Endmontage + Endprüf;400;40.000,00;69.285,00;Sek;69285;10;0;Min;nein;173,2;173%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;50842;Endmontage + Endprüf;400;40.000,00;125.280,00;Sek;125280;10;0;Min;nein;313,2;313%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;51089;Endmontage + Endprüf;400;40.000,00;52.768,00;Sek;52768;10;0;Min;nein;131,9;132%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;51366;Endmontage + Endprüf;400;40.000,00;66.527,00;Sek;66527;10;10;Min;nein;166,3;166%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;51615;Endmontage + Endprüf;400;40.000,00;53.160,00;Sek;53160;10;10;Min;nein;132,9;133%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;52154;Endmontage + Endprüf;400;40.000,00;46.667,00;Sek;46667;10;10;Min;nein;116,7;117%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;52622;Endmontage + Endprüf;20;2.000,00;5.782,00;Sek;5782;10;10;Min;nein;289,1;289%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;53089;Endmontage + Endprüf;50;5.000,00;9.744,00;Sek;9744;10;10;Min;nein;194,9;195%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;53599;Endmontage + Endprüf;400;40.000,00;67.759,00;Sek;67759;10;10;Min;nein;169,4;169%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;53600;Endmontage + Endprüf;627;60.000,00;74.882,00;Sek;74882;10;10;Min;nein;119,4;125%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;54345;Endmontage + Endprüf;342;34.200,00;39.812,00;Sek;39812;10;10;Min;nein;116,4;116%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;54813;Endmontage + Endprüf;400;40.000,00;50.806,00;Sek;50806;10;10;Min;nein;127,0;127%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;55236;Endmontage + Endprüf;400;40.000,00;62.540,00;Sek;62540;10;10;Min;nein;156,4;156%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;56497;Endmontage + Endprüf;420;42.000,00;54.745,00;Sek;54745;10;10;Min;nein;130,3;130%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;56498;Endmontage + Endprüf;400;40.000,00;55.310,00;Sek;55310;10;10;Min;nein;138,3;138%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;57579;Endmontage + Endprüf;50;5.000,00;4.563,00;Sek;4563;10;10;Min;nein;91,3;91%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;57858;Endmontage + Endprüf;400;40.000,00;85.303,00;Sek;85303;10;10;Min;nein;213,3;213%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;58126;Endmontage + Endprüf;10;1.000,00;1.297,00;Sek;1297;10;0;Min;nein;129,7;130%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;58127;Endmontage + Endprüf;400;40.000,00;48.230,00;Sek;48230;10;10;Min;nein;120,6;121%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;58422;Endmontage + Endprüf;20;2.000,00;3.718,00;Sek;3718;10;10;Min;nein;185,9;186%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;58496;Endmontage + Endprüf;400;40.000,00;65.097,00;Sek;65097;10;0;Min;nein;162,7;163%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;58625;Endmontage + Endprüf;30;3.000,00;4.790,00;Sek;4790;10;0;Min;nein;159,7;160%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;59402;Endmontage + Endprüf;15;1.500,00;959;Sek;959;10;10;Min;nein;63,9;64%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;59403;Endmontage + Endprüf;400;40.000,00;64.669,00;Sek;64669;10;10;Min;nein;161,7;162%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;59971;Endmontage + Endprüf;400;40.000,00;37.046,00;Sek;37046;10;10;Min;nein;92,6;93%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;60072;Endmontage + Endprüf;30;3.000,00;2.617,00;Sek;2617;10;10;Min;nein;87,2;87%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;60284;Endmontage + Endprüf;50;5.000,00;14.139,00;Sek;14139;10;10;Min;nein;282,8;283%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;60411;Endmontage + Endprüf;400;40.000,00;63.180,00;Sek;63180;10;10;Min;nein;158,0;158%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;60537;Endmontage + Endprüf;400;40.000,00;48.343,00;Sek;48343;10;10;Min;nein;120,9;121%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;61457;Endmontage + Endprüf;400;40.000,00;83.442,00;Sek;83442;10;10;Min;nein;208,6;209%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;61736;Endmontage + Endprüf;50;5.000,00;12.392,00;Sek;12392;10;10;Min;nein;247,8;248%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;61737;Endmontage + Endprüf;400;40.000,00;49.885,00;Sek;49885;10;10;Min;nein;124,7;125%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;61738;Endmontage + Endprüf;15;1.500,00;1.876,00;Sek;1876;10;10;Min;nein;125,1;125%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;62574;Endmontage + Endprüf;60;6.000,00;6.980,00;Sek;6980;10;0;Min;nein;116,3;116%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;62980;Endmontage + Endprüf;20;2.000,00;1.851,00;Sek;1851;10;0;Min;nein;92,6;93%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;63076;Endmontage + Endprüf;400;40.000,00;50.255,00;Sek;50255;10;0;Min;nein;125,6;126%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;63417;Endmontage + Endprüf;50;5.000,00;5.422,00;Sek;5422;10;10;Min;nein;108,4;108%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;63533;Endmontage + Endprüf;15;1.500,00;2.348,00;Sek;2348;10;0;Min;nein;156,5;157%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;64068;Endmontage + Endprüf;450;45.000,00;73.094,00;Sek;73094;10;10;Min;nein;162,4;162%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;64523;Endmontage + Endprüf;30;3.000,00;3.020,00;Sek;3020;10;0;Min;nein;100,7;101%;0%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;65113;Endmontage + Endprüf;191;19.100,00;37.013,00;Sek;37013;10;10;Min;nein;193,8;194%;100%
UV-3324;1;Gerät fertig montiert, geprüft;VCC 1212-30;;;66661;Endmontage + Endprüf;80;8.000,00;12.015,00;Sek;12015;10;10;Min;nein;150,2;150%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;43033;Endprüfung;146;0;31.172,00;Sek;31172;0;0;Min;ja;213,5;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;43474;Endprüfung;100;0;13.581,00;Sek;13581;0;0;Min;ja;135,8;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;43808;Endprüfung;150;0;17.620,00;Sek;17620;0;0;Min;ja;117,5;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;44029;Endprüfung;100;0;19.747,00;Sek;19747;0;0;Min;ja;197,5;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;44363;Endprüfung;200;0;17.351,00;Sek;17351;0;0;Min;ja;86,8;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;44859;Endprüfung;150;0;16.267,00;Sek;16267;0;0;Min;ja;108,4;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;45042;Endprüfung;150;0;19.998,00;Sek;19998;0;0;Min;ja;133,3;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;45571;Endprüfung;150;0;19.664,00;Sek;19664;0;0;Min;ja;131,1;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;46075;Endprüfung;150;0;13.242,00;Sek;13242;0;0;Min;ja;88,3;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;46712;Endprüfung;100;0;12.851,00;Sek;12851;0;0;Min;ja;128,5;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;47263;Endprüfung;150;0;21.932,00;Sek;21932;0;0;Min;ja;146,2;#DIV/0!;#DIV/0!
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;47941;Endprüfung;100;18.000,00;10.514,00;Sek;10514;10;10;Min;ja;105,1;58%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;48109;Endprüfung;100;18.000,00;18.667,00;Sek;18667;10;10;Min;ja;186,7;104%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;48359;Endprüfung;100;18.000,00;11.019,00;Sek;11019;10;10;Min;ja;110,2;61%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;48632;Endprüfung;100;18.000,00;13.693,00;Sek;13693;10;10;Min;ja;136,9;76%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;48937;Endprüfung;100;18.000,00;17.761,00;Sek;17761;10;10;Min;ja;177,6;99%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;50337;Endprüfung;150;27.000,00;24.583,00;Sek;24583;10;10;Min;ja;163,9;91%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;50338;Endprüfung;100;18.000,00;10.784,00;Sek;10784;10;10;Min;ja;107,8;60%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;51090;Endprüfung;100;18.000,00;18.983,00;Sek;18983;10;10;Min;ja;189,8;105%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;51367;Endprüfung;157;36.000,00;26.107,00;Sek;26107;10;10;Min;ja;166,3;73%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;51368;Endprüfung;150;27.000,00;96.806,00;Sek;96806;10;10;Min;ja;645,4;359%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;52351;Endprüfung;100;18.000,00;16.302,00;Sek;16302;10;10;Min;ja;163,0;91%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;53155;Endprüfung;100;18.000,00;20.741,00;Sek;20741;10;10;Min;ja;207,4;115%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;53817;Endprüfung;100;18.000,00;12.021,00;Sek;12021;10;10;Min;ja;120,2;67%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;53983;Endprüfung;100;18.000,00;19.062,00;Sek;19062;10;10;Min;ja;190,6;106%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;54987;Endprüfung;100;18.000,00;12.419,00;Sek;12419;10;10;Min;ja;124,2;69%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;55237;Endprüfung;100;18.000,00;10.877,00;Sek;10877;10;10;Min;ja;108,8;60%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;55525;Endprüfung;100;18.000,00;29.668,00;Sek;29668;10;10;Min;ja;296,7;165%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;55941;Endprüfung;100;18.000,00;16.873,00;Sek;16873;10;10;Min;ja;168,7;94%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;56464;Endprüfung;100;18.000,00;14.430,00;Sek;14430;10;0;Min;ja;144,3;80%;0%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;58196;Endprüfung;200;36.000,00;24.367,00;Sek;24367;10;10;Min;ja;121,8;68%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;58523;Endprüfung;100;18.000,00;12.550,00;Sek;12550;10;0;Min;ja;125,5;70%;0%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;58699;Endprüfung;200;36.000,00;24.681,00;Sek;24681;10;13,63;Min;ja;123,4;69%;136%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;59041;Endprüfung;100;18.000,00;12.511,00;Sek;12511;10;0;Min;ja;125,1;70%;0%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;60011;Endprüfung;100;18.000,00;19.734,00;Sek;19734;10;10;Min;ja;197,3;110%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;60412;Endprüfung;100;18.000,00;18.559,00;Sek;18559;10;10;Min;ja;185,6;103%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;61458;Endprüfung;200;36.000,00;10.363,00;Sek;10363;10;10;Min;ja;51,8;29%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;61739;Endprüfung;100;18.000,00;12.670,00;Sek;12670;10;10;Min;ja;126,7;70%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;61740;Endprüfung;100;18.000,00;9.782,00;Sek;9782;10;10;Min;ja;97,8;54%;100%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;62132;Endprüfung;100;18.000,00;17;Sek;17;10;0,32;Min;ja;0,2;0%;3%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;63206;Endprüfung;250;45.000,00;30.994,00;Sek;30994;10;0;Min;ja;124,0;69%;0%
UV-3326;1;Gerät fertig montiert, geprüft;VCC 1212-50;;;63949;Endprüfung;150;27.000,00;20.528,00;Sek;20528;10;10;Min;ja;136,9;76%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;44860;Sichtkontrolle des G;30;5.400,00;15;Sek;15;0;0;Min;ja;0,5;0%;#DIV/0!
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;46447;Sichtkontrolle des G;60;10.800,00;26.044,00;Sek;26044;0;0;Min;ja;434,1;241%;#DIV/0!
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;47705;Sichtkontrolle des G;40;7.200,00;4.785,00;Sek;4785;0;0;Min;ja;119,6;66%;#DIV/0!
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;49455;Sichtkontrolle des G;30;5.400,00;11.980,00;Sek;11980;10;10;Min;ja;399,3;222%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;50339;Sichtkontrolle des G;30;5.400,00;10;Sek;10;10;0,35;Min;ja;0,3;0%;4%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;51091;Sichtkontrolle des G;30;5.400,00;8.544,00;Sek;8544;10;10;Min;ja;284,8;158%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;51369;Sichtkontrolle des G;30;5.400,00;6.185,00;Sek;6185;10;10;Min;ja;206,2;115%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;53156;Sichtkontrolle des G;30;5.400,00;4.902,00;Sek;4902;10;10;Min;ja;163,4;91%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;53451;Sichtkontrolle des G;30;5.400,00;5.061,00;Sek;5061;10;10;Min;ja;168,7;94%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;53818;Sichtkontrolle des G;30;5.400,00;5.354,00;Sek;5354;10;10;Min;ja;178,5;99%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;53984;Sichtkontrolle des G;60;10.800,00;11.962,00;Sek;11962;10;10;Min;ja;199,4;111%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;54220;Sichtkontrolle des G;120;21.600,00;16.308,00;Sek;16308;10;10;Min;ja;135,9;76%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;54645;Sichtkontrolle des G;30;5.400,00;0;Sek;0;10;0,23;Min;ja;0,0;0%;2%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;55088;Sichtkontrolle des G;80;14.400,00;20.228,00;Sek;20228;10;10;Min;ja;252,9;140%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;55712;Sichtkontrolle des G;30;5.400,00;12.386,00;Sek;12386;10;0;Min;ja;412,9;229%;0%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;56128;Sichtkontrolle des G;30;5.400,00;6.427,00;Sek;6427;10;0;Min;ja;214,2;119%;0%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;56704;Sichtkontrolle des G;30;5.400,00;3.414,00;Sek;3414;10;10;Min;ja;113,8;63%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;56896;Sichtkontrolle des G;30;5.400,00;3.743,00;Sek;3743;10;10;Min;ja;124,8;69%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;57104;Sichtkontrolle des G;30;5.400,00;4.043,00;Sek;4043;10;10;Min;ja;134,8;75%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;57105;Sichtkontrolle des G;100;18.000,00;16.865,00;Sek;16865;10;10;Min;ja;168,7;94%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;58423;Sichtkontrolle des G;30;5.400,00;10;Sek;10;10;0;Min;ja;0,3;0%;0%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;58626;Sichtkontrolle des G;150;27.000,00;25.152,00;Sek;25152;10;0;Min;ja;167,7;93%;0%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;59507;Sichtkontrolle des G;30;5.400,00;12;Sek;12;10;0,17;Min;ja;0,4;0%;2%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;59633;Sichtkontrolle des G;60;10.800,00;12.407,00;Sek;12407;10;10;Min;ja;206,8;115%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;59929;Sichtkontrolle des G;30;5.400,00;6.822,00;Sek;6822;10;10;Min;ja;227,4;126%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;60285;Sichtkontrolle des G;30;5.400,00;5.376,00;Sek;5376;10;0;Min;ja;179,2;100%;0%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;60844;Sichtkontrolle des G;90;16.200,00;13.538,00;Sek;13538;10;10;Min;ja;150,4;84%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;61741;Sichtkontrolle des G;30;5.400,00;6.006,00;Sek;6006;10;10;Min;ja;200,2;111%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;61742;Sichtkontrolle des G;30;5.400,00;8.676,00;Sek;8676;10;10;Min;ja;289,2;161%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;62702;Sichtkontrolle des G;30;5.400,00;10.304,00;Sek;10304;10;10;Min;ja;343,5;191%;100%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;63077;Sichtkontrolle des G;30;5.400,00;399;Sek;399;10;3,78;Min;ja;13,3;7%;38%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;63534;Sichtkontrolle des G;60;10.800,00;11.793,00;Sek;11793;10;0;Min;ja;196,6;109%;0%
UV-3328;1;Gerät fertig montiert, geprüft;VCC 1212-70;;;63653;Sichtkontrolle des G;30;5.400,00;9;Sek;9;10;8,22;Min;ja;0,3;0%;82%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;44364;Sichtkontrolle des G;60;10.800,00;8.021,00;Sek;8021;0;0;Min;nein;133,7;74%;#DIV/0!
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;44861;Sichtkontrolle des G;60;10.800,00;6.363,00;Sek;6363;0;0;Min;nein;106,1;59%;#DIV/0!
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;45297;Sichtkontrolle des G;80;14.400,00;14.834,00;Sek;14834;0;0;Min;nein;185,4;103%;#DIV/0!
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;46446;Sichtkontrolle des G;30;5.400,00;12.004,00;Sek;12004;0;0;Min;nein;400,1;222%;#DIV/0!
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;47706;Sichtkontrolle des G;40;7.200,00;25;Sek;25;0;0;Min;nein;0,6;0%;#DIV/0!
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;48504;Sichtkontrolle des G;30;5.400,00;10.031,00;Sek;10031;10;10;Min;nein;334,4;186%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;50055;Sichtkontrolle des G;30;5.400,00;5.899,00;Sek;5899;10;10;Min;nein;196,6;109%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;50663;Sichtkontrolle des G;30;5.400,00;8.057,00;Sek;8057;10;10;Min;nein;268,6;149%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;52101;Sichtkontrolle des G;30;5.400,00;5.129,00;Sek;5129;10;10;Min;nein;171,0;95%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;52623;Sichtkontrolle des G;30;5.400,00;8.356,00;Sek;8356;10;10;Min;nein;278,5;155%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;52737;Sichtkontrolle des G;30;5.400,00;4.938,00;Sek;4938;10;10;Min;nein;164,6;91%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;53157;Sichtkontrolle des G;30;5.400,00;7.942,00;Sek;7942;10;10;Min;nein;264,7;147%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;53819;Sichtkontrolle des G;30;5.400,00;5.037,00;Sek;5037;10;10;Min;nein;167,9;93%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;53820;Sichtkontrolle des G;30;5.400,00;7.542,00;Sek;7542;10;10;Min;nein;251,4;140%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;54510;Sichtkontrolle des G;30;5.400,00;0;Sek;0;10;0,33;Min;nein;0,0;0%;3%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;55089;Sichtkontrolle des G;30;5.400,00;8.393,00;Sek;8393;10;10;Min;nein;279,8;155%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;55526;Sichtkontrolle des G;30;5.400,00;11.095,00;Sek;11095;10;0;Min;nein;369,8;205%;0%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;55713;Sichtkontrolle des G;30;5.400,00;0;Sek;0;10;0,18;Min;nein;0,0;0%;2%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;57106;Sichtkontrolle des G;30;5.400,00;5.518,00;Sek;5518;10;10;Min;nein;183,9;102%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;58700;Sichtkontrolle des G;30;5.400,00;3.921,00;Sek;3921;10;10;Min;nein;130,7;73%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;59508;Sichtkontrolle des G;30;5.400,00;9;Sek;9;10;0,17;Min;nein;0,3;0%;2%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;60012;Sichtkontrolle des G;30;5.400,00;6.132,00;Sek;6132;10;10;Min;nein;204,4;114%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;60413;Sichtkontrolle des G;30;5.400,00;9.924,00;Sek;9924;10;10;Min;nein;330,8;184%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;61467;Sichtkontrolle des G;30;5.400,00;7.708,00;Sek;7708;10;10;Min;nein;256,9;143%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;61743;Sichtkontrolle des G;30;5.400,00;5.777,00;Sek;5777;10;10;Min;nein;192,6;107%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;62386;Sichtkontrolle des G;30;5.400,00;0;Sek;0;10;0,15;Min;nein;0,0;0%;2%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;62825;Sichtkontrolle des G;30;5.400,00;4.252,00;Sek;4252;10;10;Min;nein;141,7;79%;100%
UV-3329;1;Gerät fertig montiert, geprüft;VCC 1212-90;;;64069;Sichtkontrolle des G;30;5.400,00;5.388,00;Sek;5388;10;0;Min;nein;179,6;100%;0%
UV-3335;1;Gerät fertig montiert, geprüft;DCDC 1212-20;;;43475;Endmontage + Endprüf;23;0;8.172,00;Sek;8172;0;0;Min;nein;355,3;#DIV/0!;#DIV/0!
UV-3335;1;Gerät fertig montiert, geprüft;DCDC 1212-20;;;43809;Endmontage + Endprüf;20;0;2.257,00;Sek;2257;0;0;Min;nein;112,9;#DIV/0!;#DIV/0!
UV-3335;1;Gerät fertig montiert, geprüft;DCDC 1212-20;;;44365;Endmontage + Endprüf;20;0;2.120,00;Sek;2120;0;0;Min;nein;106,0;#DIV/0!;#DIV/0!
UV-3335;1;Gerät fertig montiert, geprüft;DCDC 1212-20;;;45298;Endmontage + Endprüf;32;0;3.113,00;Sek;3113;0;0;Min;nein;97,3;#DIV/0!;#DIV/0!
UV-3335;1;Gerät fertig montiert, geprüft;DCDC 1212-20;;;45562;Endmontage + Endprüf;43;0;2.330,00;Sek;2330;0;0;Min;nein;54,2;#DIV/0!;#DIV/0!
UV-3335;1;Gerät fertig montiert, geprüft;DCDC 1212-20;;;46076;Endmontage + Endprüf;56;0;5.505,00;Sek;5505;0;0;Min;nein;98,3;#DIV/0!;#DIV/0!
UV-3335;1;Gerät fertig montiert, geprüft;DCDC 1212-20;;;49998;Endmontage + Endprüf;40;4.000,00;5.211,00;Sek;5211;10;10;Min;nein;130,3;130%;100%
