Teil,TA,Bezeichnung,Aktivität,RMNr,rMenge,Sollte,IstteSek,Solltrsek,Isttrsek,Zustand,tges
UV-3178,1,"Gerät fertig montiert, geprüft SMI 1200 Sinus ST-NVS",Endprüfung,52984,20,3600,5341,600,600.0,false,5941.0
UV-3178,1,"Gerät fertig montiert, geprüft SMI 1200 Sinus ST-NVS",Endprüfung,55121,20,3600,0,600,12.0,false,12.0
UV-3178,1,"Gerät fertig montiert, geprüft SMI 1200 Sinus ST-NVS",Endprüfung,58194,20,3600,8656,600,0.0,false,8656.0
UV-3178,1,"Gerät fertig montiert, geprüft SMI 1200 Sinus ST-NVS",Endprüfung,60145,20,3600,9907,600,600.0,false,10507.0
UV-3178,1,"Gerät fertig montiert, geprüft SMI 1200 Sinus ST-NVS",Endprüfung,63754,20,3600,0,600,12.0,false,12.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,47133,20,4680,3949,0,0.0,false,3949.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,48707,20,4680,0,600,18.0,false,18.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,50335,20,4680,7705,600,600.0,false,8305.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,51605,40,9360,7563,600,600.0,false,8163.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,53596,20,4680,8508,600,600.0,false,9108.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,57018,20,4680,6007,600,600.0,false,6607.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,57496,20,4680,5998,600,600.0,false,6598.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,64282,20,4680,4873,600,600.0,false,5473.0
UV-3183,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST",Endprüfung,64774,150,35100,43246,600,600.0,false,43846.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,43471,15,3510,186,0,0.0,false,186.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,43805,120,28080,38949,0,0.0,false,38949.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,45040,40,9360,13043,0,0.0,false,13043.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,45440,15,3510,3000,0,0.0,false,3000.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,46768,55,12870,16349,0,0.0,false,16349.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,47306,40,9360,12085,0,0.0,false,12085.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,47940,40,9360,18085,600,600.0,false,18685.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,48357,80,18720,28126,600,600.0,false,28726.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,48935,15,3510,4906,600,600.0,false,5506.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,49173,40,9360,3408,600,600.0,false,4008.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,49663,15,3510,5645,600,600.0,false,6245.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,49664,40,9360,15635,600,600.0,false,16235.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,50661,40,9360,16362,600,600.0,false,16962.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,51088,40,9360,14155,600,600.0,false,14755.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,51606,40,9360,14036,600,600.0,false,14636.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,52564,15,3510,4550,600,600.0,false,5150.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,52565,40,9360,2734,600,57822.0,false,60556.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,52733,40,9360,10554,600,600.0,false,11154.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,53597,40,9360,14496,600,600.0,false,15096.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,54217,40,9360,5688,600,600.0,false,6288.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,54218,40,9360,19486,600,600.0,false,20086.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,54434,15,3510,0,600,12.0,false,12.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,54811,40,9360,15811,600,600.0,false,16411.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,55122,40,9360,13,600,12.0,false,25.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,55808,40,9360,9376,600,600.0,false,9976.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,55934,40,9360,18430,600,600.0,false,19030.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,57772,40,9360,304,600,108.0,false,412.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,58195,30,7020,20216,600,600.0,false,20816.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,58421,15,3510,5077,600,600.0,false,5677.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,59631,40,9360,11924,600,600.0,false,12524.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,59715,40,9360,12768,600,600.0,false,13368.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,60704,40,9360,881,600,24.0,false,905.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,60841,40,9360,11453,600,600.0,false,12053.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,61456,40,9360,209,600,60.0,false,269.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,62663,40,9360,13964,600,600.0,false,14564.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,63416,15,3510,0,600,12.0,false,12.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,64520,40,9360,10603,600,600.0,false,11203.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,65064,40,9360,9267,600,600.0,false,9867.0
UV-3184,1,"Gerät fertig montiert, geprüft SMI 1700 Sinus ST-NVS",Endprüfung,65863,40,9360,24962,600,600.0,false,25562.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,44275,200,7200,22528,0,0.0,false,22528.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,46473,200,7200,23828,0,0.0,false,23828.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,48467,200,7200,20635,600,0.0,false,20635.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,50774,200,7200,34421,600,0.0,false,34421.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,52842,200,7200,14802,600,600.0,false,15402.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,54344,200,7200,25754,600,18.0,false,25772.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,55935,200,7200,31324,600,0.0,false,31324.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,58611,200,7200,44723,600,600.0,false,45323.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,60410,200,7200,22500,600,600.0,false,23100.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,60911,10,360,785,600,600.0,false,1385.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,62824,193,6948,29935,600,0.0,false,29935.0
UV-3203,1,"Gerät fertig montiert, geprüft Plus-Distributor 6",Platine auf Grundpla,64759,200,7200,35390,600,600.0,false,35990.0
UV-3208,1,"Gerät fertig montiert, geprüft Minus-Distributor 12",Platine auf Grundpla,46474,100,3600,17883,0,0.0,false,17883.0
UV-3208,1,"Gerät fertig montiert, geprüft Minus-Distributor 12",Platine auf Grundpla,49036,200,7200,9502,600,0.0,false,9502.0
UV-3208,1,"Gerät fertig montiert, geprüft Minus-Distributor 12",Platine auf Grundpla,51908,200,7200,3915,600,0.0,false,3915.0
UV-3208,1,"Gerät fertig montiert, geprüft Minus-Distributor 12",Platine auf Grundpla,55936,200,7200,28229,600,600.0,false,28829.0
UV-3208,1,"Gerät fertig montiert, geprüft Minus-Distributor 12",Platine auf Grundpla,58612,200,7200,28283,600,0.0,false,28283.0
UV-3208,1,"Gerät fertig montiert, geprüft Minus-Distributor 12",Platine auf Grundpla,64064,200,7200,44587,600,600.0,false,45187.0
UV-3215,1,"Gerät fertig montiert, geprüft Plus-Distributor 8",Platine auf Grundpla,52843,50,3000,6481,600,0.0,false,6481.0
UV-3215,1,"Gerät fertig montiert, geprüft Plus-Distributor 8",Platine auf Grundpla,59039,80,4800,10349,600,600.0,false,10949.0
UV-3218,1,"Gerät fertig montiert, geprüft Minus-Distributor 14",Platine auf Grundpla,44558,50,3000,3179,0,0.0,false,3179.0
UV-3218,1,"Gerät fertig montiert, geprüft Minus-Distributor 14",Platine auf Grundpla,49995,50,3000,0,600,30.0,false,30.0
UV-3218,1,"Gerät fertig montiert, geprüft Minus-Distributor 14",Platine auf Grundpla,58614,50,3000,6839,600,0.0,false,6839.0
UV-3218,1,"Gerät fertig montiert, geprüft Minus-Distributor 14",Platine auf Grundpla,64065,50,3000,8309,600,600.0,false,8909.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,43077,30,1800,11461,0,0.0,false,11461.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,43806,50,3000,26002,0,0.0,false,26002.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,45186,60,3600,41657,0,0.0,false,41657.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,45561,50,3000,23138,0,0.0,false,23138.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,47307,50,3000,18998,0,0.0,false,18998.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,48104,60,3600,20733,300,300.0,false,21033.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,48249,50,3000,23824,300,300.0,false,24124.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,49454,50,3000,19495,300,300.0,false,19795.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,50840,50,3000,20750,300,300.0,false,21050.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,51607,60,3600,14991,300,300.0,false,15291.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,52734,50,3000,30278,300,300.0,false,30578.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,53152,50,3000,28260,300,300.0,false,28560.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,54812,109,6540,43834,300,300.0,false,44134.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,56462,50,3000,27511,300,300.0,false,27811.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,57617,50,3000,18762,300,300.0,false,19062.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,58521,50,3000,23414,300,300.0,false,23714.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,58718,60,3600,44293,300,300.0,false,44593.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,58925,60,3600,24625,300,300.0,false,24925.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,59632,50,3000,20965,300,300.0,false,21265.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,61287,30,1800,12070,300,300.0,false,12370.0
UV-3242,1,"Gerät fertig montiert, geprüft VBCS 30-20-250 Triple CI",Endprüfung und Störs,62130,50,3000,17991,300,300.0,false,18291.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,43472,36,2160,13760,0,0.0,true,13760.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,47308,36,2160,18379,0,0.0,true,18379.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,48105,36,2160,23489,300,300.0,true,23789.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,49329,36,2160,19451,300,300.0,true,19751.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,50490,36,2160,31089,300,300.0,true,31389.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,52152,36,2160,15806,300,300.0,true,16106.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,53153,36,2160,17442,300,300.0,true,17742.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,55123,36,2160,13145,300,300.0,true,13445.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,55937,36,2160,12810,300,300.0,true,13110.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,56372,26,1560,8568,300,300.0,true,8868.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,57618,50,3000,21225,300,300.0,true,21525.0
UV-3244,1,"Gerät fertig montiert, geprüft VBCS 45-30-350 Triple CI",Endprüfung und Störs,62131,36,2160,14326,300,300.0,true,14626.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,43287,24,1440,10600,0,0.0,true,10600.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,44028,24,1440,11745,0,0.0,true,11745.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,45296,24,1440,14152,0,0.0,true,14152.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,46583,24,1440,14601,0,0.0,true,14601.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,47309,24,1440,15412,0,0.0,true,15412.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,48106,24,1440,17650,300,300.0,true,17950.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,49665,24,1440,7314,300,300.0,true,7614.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,51364,24,1440,0,300,12.0,true,12.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,52350,24,1440,15349,300,300.0,true,15649.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,52735,23,1380,15523,300,300.0,true,15823.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,53368,24,1440,8293,300,300.0,true,8593.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,53598,24,1440,11147,300,300.0,true,11447.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,55711,24,1440,17166,300,300.0,true,17466.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,55938,24,1440,10873,300,300.0,true,11173.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,57176,24,1440,17248,300,300.0,true,17548.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,57619,50,3000,30273,300,300.0,true,30573.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,60705,24,1440,10497,300,300.0,true,10797.0
UV-3246,1,"Gerät fertig montiert, geprüft VBCS 60-40-430 Triple CI",Endprüfung und Störs,63074,11,660,4956,300,300.0,true,5256.0
UV-3270,1,"Gerät fertig montiert, geprüft VBCS 30-20-400 Triple HV CI",Endprüfung und Störs,62219,72,4320,34954,600,600.0,false,35554.0
UV-3270,1,"Gerät fertig montiert, geprüft VBCS 30-20-400 Triple HV CI",Endprüfung und Störs,62487,50,3000,0,600,12.0,false,12.0
UV-3270,1,"Gerät fertig montiert, geprüft VBCS 30-20-400 Triple HV CI",Endprüfung und Störs,64066,50,3000,18187,600,600.0,false,18787.0
UV-3270,1,"Gerät fertig montiert, geprüft VBCS 30-20-400 Triple HV CI",Endprüfung und Störs,64521,50,3000,12102,600,600.0,false,12702.0
UV-3271,1,"Gerät fertig montiert, geprüft VBCS 45-30-600 Triple HV CI",Endprüfung und Störs,62224,100,6000,38385,600,600.0,false,38985.0
UV-3271,1,"Gerät fertig montiert, geprüft VBCS 45-30-600 Triple HV CI",Endprüfung und Störs,62280,100,6000,23505,600,600.0,false,24105.0
UV-3271,1,"Gerät fertig montiert, geprüft VBCS 45-30-600 Triple HV CI",Endprüfung und Störs,62486,10,600,0,600,6.0,false,6.0
UV-3271,1,"Gerät fertig montiert, geprüft VBCS 45-30-600 Triple HV CI",Endprüfung und Störs,63583,36,2160,12651,600,600.0,false,13251.0
UV-3271,1,"Gerät fertig montiert, geprüft VBCS 45-30-600 Triple HV CI",Endprüfung und Störs,64067,74,4440,21827,600,600.0,false,22427.0
UV-3272,1,"Gerät fertig montiert, geprüft VBCS 60-40-800 Triple HV CI",Endprüfung und Störs,62217,80,4800,22729,600,600.0,false,23329.0
UV-3272,1,"Gerät fertig montiert, geprüft VBCS 60-40-800 Triple HV CI",Endprüfung und Störs,62613,126,7560,42294,600,600.0,false,42894.0
UV-3272,1,"Gerät fertig montiert, geprüft VBCS 60-40-800 Triple HV CI",Endprüfung und Störs,63652,80,4800,26900,600,600.0,false,27500.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,43761,3,180,9269,0,0.0,false,9269.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,45187,3,180,3074,0,0.0,false,3074.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,45188,3,180,4034,0,0.0,false,4034.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,46904,3,180,3231,0,0.0,false,3231.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,48107,3,180,2514,300,300.0,false,2814.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,50662,1,60,1430,300,300.0,false,1730.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,55432,1,60,718,300,300.0,false,1018.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,55433,4,240,2351,300,300.0,false,2651.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,56463,1,60,902,300,300.0,false,1202.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,57497,4,240,3936,300,300.0,false,4236.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,59138,10,600,9807,300,300.0,false,10107.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,59506,5,300,1905,300,300.0,false,2205.0
UV-3289,1,"Gerät fertig montiert, geprüft Pb 1280 SMT Li",Endprüfung und Störs,60842,5,300,2797,300,300.0,false,3097.0
UV-3303,1,"Gerät fertig montiert, geprüft VCC 2424-25 IUoU",Sichtkontrolle des G,43807,10,1200,845,0,0.0,false,845.0
UV-3303,1,"Gerät fertig montiert, geprüft VCC 2424-25 IUoU",Sichtkontrolle des G,49666,10,1200,417,600,600.0,false,1017.0
UV-3303,1,"Gerät fertig montiert, geprüft VCC 2424-25 IUoU",Sichtkontrolle des G,51365,10,1200,0,600,12.0,false,12.0
UV-3303,1,"Gerät fertig montiert, geprüft VCC 2424-25 IUoU",Sichtkontrolle des G,52012,10,1200,931,600,600.0,false,1531.0
UV-3303,1,"Gerät fertig montiert, geprüft VCC 2424-25 IUoU",Sichtkontrolle des G,55939,10,1200,0,600,12.0,false,12.0
UV-3303,1,"Gerät fertig montiert, geprüft VCC 2424-25 IUoU",Sichtkontrolle des G,59263,10,1200,1428,600,0.0,false,1428.0
UV-3304,1,"Gerät fertig montiert, geprüft VCC 2412-25 IUoULi",Sichtkontrolle des G,54219,9,1080,4692,600,600.0,false,5292.0
UV-3304,1,"Gerät fertig montiert, geprüft VCC 2412-25 IUoULi",Sichtkontrolle des G,55524,10,1200,0,600,24.0,false,24.0
UV-3305,1,"Gerät fertig montiert, geprüft VCC 2412-45 IUoU-Li",Sichtkontrolle des G,46074,30,3600,2660,0,0.0,false,2660.0
UV-3305,1,"Gerät fertig montiert, geprüft VCC 2412-45 IUoU-Li",Sichtkontrolle des G,47261,30,3600,2788,0,0.0,false,2788.0
UV-3305,1,"Gerät fertig montiert, geprüft VCC 2412-45 IUoU-Li",Sichtkontrolle des G,48936,30,3600,2693,600,600.0,false,3293.0
UV-3305,1,"Gerät fertig montiert, geprüft VCC 2412-45 IUoU-Li",Sichtkontrolle des G,53816,30,3600,2509,600,12.0,false,2521.0
